,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1409674,2268627,2018-06-20T05:00:00,2018,June,20,Wednesday,5,10,Victoria Point,16
1409675,2268628,2018-06-20T05:00:00,2018,June,20,Wednesday,5,12,New Quay,8
1409676,2268629,2018-06-20T05:00:00,2018,June,20,Wednesday,5,11,Waterfront City,3
1409678,2268630,2018-06-20T05:00:00,2018,June,20,Wednesday,5,8,Webb Bridge,35
1409679,2268631,2018-06-20T05:00:00,2018,June,20,Wednesday,5,7,Birrarung Marr,49
1409680,2268632,2018-06-20T05:00:00,2018,June,20,Wednesday,5,5,Princes Bridge,134
1409681,2268633,2018-06-20T05:00:00,2018,June,20,Wednesday,5,6,Flinders Street Station Underpass,224
1409682,2268634,2018-06-20T05:00:00,2018,June,20,Wednesday,5,26,QV Market-Elizabeth St (West),55
1409683,2268635,2018-06-20T05:00:00,2018,June,20,Wednesday,5,24,Spencer St-Collins St (North),271
1409684,2268636,2018-06-20T05:00:00,2018,June,20,Wednesday,5,23,Spencer St-Collins St (South),37
1409685,2268637,2018-06-20T05:00:00,2018,June,20,Wednesday,5,25,Melbourne Convention Exhibition Centre,78
1409686,2268638,2018-06-20T05:00:00,2018,June,20,Wednesday,5,21,Bourke St-Russell St (West),66
1409687,2268639,2018-06-20T05:00:00,2018,June,20,Wednesday,5,20,Chinatown-Lt Bourke St (South),33
1409689,2268640,2018-06-20T05:00:00,2018,June,20,Wednesday,5,19,Chinatown-Swanston St (North),37
1409690,2268641,2018-06-20T05:00:00,2018,June,20,Wednesday,5,22,Flinders St-Elizabeth St (East),199
1409691,2268642,2018-06-20T05:00:00,2018,June,20,Wednesday,5,27,QV Market-Peel St,13
1409692,2268643,2018-06-20T05:00:00,2018,June,20,Wednesday,5,28,The Arts Centre,112
1409693,2268644,2018-06-20T05:00:00,2018,June,20,Wednesday,5,31,Lygon St (West),17
1409694,2268645,2018-06-20T05:00:00,2018,June,20,Wednesday,5,30,Lonsdale St (South),66
1409695,2268646,2018-06-20T05:00:00,2018,June,20,Wednesday,5,33,Flinders St-Spring St (West),19
1409696,2268647,2018-06-20T05:00:00,2018,June,20,Wednesday,5,34,Flinders St-Spark La,28
1409697,2268648,2018-06-20T05:00:00,2018,June,20,Wednesday,5,39,Alfred Place,30
1409698,2268649,2018-06-20T05:00:00,2018,June,20,Wednesday,5,37,Lygon St (East),11
1409700,2268650,2018-06-20T05:00:00,2018,June,20,Wednesday,5,40,Lonsdale St-Spring St (West),26
1409701,2268651,2018-06-20T05:00:00,2018,June,20,Wednesday,5,36,Queen St (West),23
1409702,2268652,2018-06-20T05:00:00,2018,June,20,Wednesday,5,29,St Kilda Rd-Alexandra Gardens,26
1409703,2268653,2018-06-20T05:00:00,2018,June,20,Wednesday,5,42,Grattan St-Swanston St (West),8
1409704,2268654,2018-06-20T05:00:00,2018,June,20,Wednesday,5,43,Monash Rd-Swanston St (West),7
1409705,2268655,2018-06-20T05:00:00,2018,June,20,Wednesday,5,44,Tin Alley-Swanston St (West),3
1409706,2268656,2018-06-20T05:00:00,2018,June,20,Wednesday,5,35,Southbank,196
1409707,2268657,2018-06-20T05:00:00,2018,June,20,Wednesday,5,45,Little Collins St-Swanston St (East),49
1409708,2268658,2018-06-20T05:00:00,2018,June,20,Wednesday,5,41,Flinders La-Swanston St (West),242
1409709,2268659,2018-06-20T05:00:00,2018,June,20,Wednesday,5,46,Pelham St (S),7
1409711,2268660,2018-06-20T05:00:00,2018,June,20,Wednesday,5,47,Melbourne Central-Elizabeth St (East),93
1409712,2268661,2018-06-20T05:00:00,2018,June,20,Wednesday,5,48,QVM-Queen St (East),25
1409713,2268662,2018-06-20T05:00:00,2018,June,20,Wednesday,5,49,QVM-Therry St (South),27
1409714,2268663,2018-06-20T05:00:00,2018,June,20,Wednesday,5,50,Faraday St-Lygon St (West),17
1409715,2268664,2018-06-20T05:00:00,2018,June,20,Wednesday,5,51,QVM-Franklin St (North),17
1409716,2268665,2018-06-20T05:00:00,2018,June,20,Wednesday,5,52,Elizabeth St-Lonsdale St (South),19
1409717,2268666,2018-06-20T06:00:00,2018,June,20,Wednesday,6,4,Town Hall (West),191
1409718,2268667,2018-06-20T06:00:00,2018,June,20,Wednesday,6,17,Collins Place (South),217
1409719,2268668,2018-06-20T06:00:00,2018,June,20,Wednesday,6,18,Collins Place (North),167
1409720,2268669,2018-06-20T06:00:00,2018,June,20,Wednesday,6,53,Collins St (North),301
1409722,2268670,2018-06-20T06:00:00,2018,June,20,Wednesday,6,2,Bourke Street Mall (South),75
1409723,2268671,2018-06-20T06:00:00,2018,June,20,Wednesday,6,1,Bourke Street Mall (North),110
1409724,2268672,2018-06-20T06:00:00,2018,June,20,Wednesday,6,3,Melbourne Central,135
1409725,2268673,2018-06-20T06:00:00,2018,June,20,Wednesday,6,15,State Library,98
1409726,2268674,2018-06-20T06:00:00,2018,June,20,Wednesday,6,9,Southern Cross Station,792
1409727,2268675,2018-06-20T06:00:00,2018,June,20,Wednesday,6,10,Victoria Point,87
1409728,2268676,2018-06-20T06:00:00,2018,June,20,Wednesday,6,12,New Quay,69
1409729,2268677,2018-06-20T06:00:00,2018,June,20,Wednesday,6,11,Waterfront City,29
1409730,2268678,2018-06-20T06:00:00,2018,June,20,Wednesday,6,8,Webb Bridge,140
1409731,2268679,2018-06-20T06:00:00,2018,June,20,Wednesday,6,7,Birrarung Marr,164
1409733,2268680,2018-06-20T06:00:00,2018,June,20,Wednesday,6,5,Princes Bridge,478
1409734,2268681,2018-06-20T06:00:00,2018,June,20,Wednesday,6,6,Flinders Street Station Underpass,816
1409735,2268682,2018-06-20T06:00:00,2018,June,20,Wednesday,6,26,QV Market-Elizabeth St (West),135
1409736,2268683,2018-06-20T06:00:00,2018,June,20,Wednesday,6,24,Spencer St-Collins St (North),1068
1409737,2268684,2018-06-20T06:00:00,2018,June,20,Wednesday,6,23,Spencer St-Collins St (South),218
1409738,2268685,2018-06-20T06:00:00,2018,June,20,Wednesday,6,25,Melbourne Convention Exhibition Centre,242
1409739,2268686,2018-06-20T06:00:00,2018,June,20,Wednesday,6,21,Bourke St-Russell St (West),109
1409740,2268687,2018-06-20T06:00:00,2018,June,20,Wednesday,6,20,Chinatown-Lt Bourke St (South),30
1409741,2268688,2018-06-20T06:00:00,2018,June,20,Wednesday,6,19,Chinatown-Swanston St (North),29
1409742,2268689,2018-06-20T06:00:00,2018,June,20,Wednesday,6,22,Flinders St-Elizabeth St (East),545
1409744,2268690,2018-06-20T06:00:00,2018,June,20,Wednesday,6,27,QV Market-Peel St,21
1409745,2268691,2018-06-20T06:00:00,2018,June,20,Wednesday,6,28,The Arts Centre,450
1409746,2268692,2018-06-20T06:00:00,2018,June,20,Wednesday,6,31,Lygon St (West),29
1409747,2268693,2018-06-20T06:00:00,2018,June,20,Wednesday,6,30,Lonsdale St (South),92
1409748,2268694,2018-06-20T06:00:00,2018,June,20,Wednesday,6,33,Flinders St-Spring St (West),98
1409749,2268695,2018-06-20T06:00:00,2018,June,20,Wednesday,6,34,Flinders St-Spark La,156
1409750,2268696,2018-06-20T06:00:00,2018,June,20,Wednesday,6,39,Alfred Place,92
1409751,2268697,2018-06-20T06:00:00,2018,June,20,Wednesday,6,37,Lygon St (East),9
1409752,2268698,2018-06-20T06:00:00,2018,June,20,Wednesday,6,40,Lonsdale St-Spring St (West),93
1409753,2268699,2018-06-20T06:00:00,2018,June,20,Wednesday,6,36,Queen St (West),81
1409756,2268700,2018-06-20T06:00:00,2018,June,20,Wednesday,6,29,St Kilda Rd-Alexandra Gardens,122
1409757,2268701,2018-06-20T06:00:00,2018,June,20,Wednesday,6,42,Grattan St-Swanston St (West),46
1409758,2268702,2018-06-20T06:00:00,2018,June,20,Wednesday,6,43,Monash Rd-Swanston St (West),42
1409759,2268703,2018-06-20T06:00:00,2018,June,20,Wednesday,6,44,Tin Alley-Swanston St (West),15
1409760,2268704,2018-06-20T06:00:00,2018,June,20,Wednesday,6,35,Southbank,882
1409761,2268705,2018-06-20T06:00:00,2018,June,20,Wednesday,6,45,Little Collins St-Swanston St (East),136
1409762,2268706,2018-06-20T06:00:00,2018,June,20,Wednesday,6,41,Flinders La-Swanston St (West),541
1409763,2268707,2018-06-20T06:00:00,2018,June,20,Wednesday,6,46,Pelham St (S),16
1409764,2268708,2018-06-20T06:00:00,2018,June,20,Wednesday,6,47,Melbourne Central-Elizabeth St (East),345
1409765,2268709,2018-06-20T06:00:00,2018,June,20,Wednesday,6,48,QVM-Queen St (East),39
1409767,2268710,2018-06-20T06:00:00,2018,June,20,Wednesday,6,49,QVM-Therry St (South),61
1409768,2268711,2018-06-20T06:00:00,2018,June,20,Wednesday,6,50,Faraday St-Lygon St (West),29
1409769,2268712,2018-06-20T06:00:00,2018,June,20,Wednesday,6,51,QVM-Franklin St (North),44
1409770,2268713,2018-06-20T06:00:00,2018,June,20,Wednesday,6,52,Elizabeth St-Lonsdale St (South),49
1409771,2268714,2018-06-20T07:00:00,2018,June,20,Wednesday,7,4,Town Hall (West),453
1409772,2268715,2018-06-20T07:00:00,2018,June,20,Wednesday,7,17,Collins Place (South),744
1409773,2268716,2018-06-20T07:00:00,2018,June,20,Wednesday,7,18,Collins Place (North),627
1409774,2268717,2018-06-20T07:00:00,2018,June,20,Wednesday,7,53,Collins St (North),434
1409775,2268718,2018-06-20T07:00:00,2018,June,20,Wednesday,7,2,Bourke Street Mall (South),240
1409776,2268719,2018-06-20T07:00:00,2018,June,20,Wednesday,7,1,Bourke Street Mall (North),305
1409778,2268720,2018-06-20T07:00:00,2018,June,20,Wednesday,7,3,Melbourne Central,324
1409779,2268721,2018-06-20T07:00:00,2018,June,20,Wednesday,7,15,State Library,280
1409780,2268722,2018-06-20T07:00:00,2018,June,20,Wednesday,7,9,Southern Cross Station,2055
1409781,2268723,2018-06-20T07:00:00,2018,June,20,Wednesday,7,10,Victoria Point,386
1409782,2268724,2018-06-20T07:00:00,2018,June,20,Wednesday,7,12,New Quay,167
1409783,2268725,2018-06-20T07:00:00,2018,June,20,Wednesday,7,11,Waterfront City,73
1409784,2268726,2018-06-20T07:00:00,2018,June,20,Wednesday,7,8,Webb Bridge,328
1409785,2268727,2018-06-20T07:00:00,2018,June,20,Wednesday,7,7,Birrarung Marr,450
1409786,2268728,2018-06-20T07:00:00,2018,June,20,Wednesday,7,5,Princes Bridge,985
1409787,2268729,2018-06-20T07:00:00,2018,June,20,Wednesday,7,6,Flinders Street Station Underpass,1699
1409789,2268730,2018-06-20T07:00:00,2018,June,20,Wednesday,7,26,QV Market-Elizabeth St (West),253
1409790,2268731,2018-06-20T07:00:00,2018,June,20,Wednesday,7,24,Spencer St-Collins St (North),2377
1409791,2268732,2018-06-20T07:00:00,2018,June,20,Wednesday,7,23,Spencer St-Collins St (South),679
1409792,2268733,2018-06-20T07:00:00,2018,June,20,Wednesday,7,25,Melbourne Convention Exhibition Centre,520
1409793,2268734,2018-06-20T07:00:00,2018,June,20,Wednesday,7,21,Bourke St-Russell St (West),160
1409794,2268735,2018-06-20T07:00:00,2018,June,20,Wednesday,7,20,Chinatown-Lt Bourke St (South),68
1409795,2268736,2018-06-20T07:00:00,2018,June,20,Wednesday,7,19,Chinatown-Swanston St (North),86
1409796,2268737,2018-06-20T07:00:00,2018,June,20,Wednesday,7,22,Flinders St-Elizabeth St (East),1322
1409797,2268738,2018-06-20T07:00:00,2018,June,20,Wednesday,7,27,QV Market-Peel St,98
1409798,2268739,2018-06-20T07:00:00,2018,June,20,Wednesday,7,28,The Arts Centre,885
1409800,2268740,2018-06-20T07:00:00,2018,June,20,Wednesday,7,31,Lygon St (West),76
1409801,2268741,2018-06-20T07:00:00,2018,June,20,Wednesday,7,30,Lonsdale St (South),197
1409802,2268742,2018-06-20T07:00:00,2018,June,20,Wednesday,7,33,Flinders St-Spring St (West),275
1409803,2268743,2018-06-20T07:00:00,2018,June,20,Wednesday,7,34,Flinders St-Spark La,136
1409804,2268744,2018-06-20T07:00:00,2018,June,20,Wednesday,7,39,Alfred Place,306
1409805,2268745,2018-06-20T07:00:00,2018,June,20,Wednesday,7,37,Lygon St (East),50
1409806,2268746,2018-06-20T07:00:00,2018,June,20,Wednesday,7,40,Lonsdale St-Spring St (West),355
1409807,2268747,2018-06-20T07:00:00,2018,June,20,Wednesday,7,36,Queen St (West),255
1409808,2268748,2018-06-20T07:00:00,2018,June,20,Wednesday,7,29,St Kilda Rd-Alexandra Gardens,300
1409809,2268749,2018-06-20T07:00:00,2018,June,20,Wednesday,7,42,Grattan St-Swanston St (West),127
1409811,2268750,2018-06-20T07:00:00,2018,June,20,Wednesday,7,43,Monash Rd-Swanston St (West),83
1409812,2268751,2018-06-20T07:00:00,2018,June,20,Wednesday,7,44,Tin Alley-Swanston St (West),51
1409813,2268752,2018-06-20T07:00:00,2018,June,20,Wednesday,7,35,Southbank,1590
1409814,2268753,2018-06-20T07:00:00,2018,June,20,Wednesday,7,45,Little Collins St-Swanston St (East),464
1409815,2268754,2018-06-20T07:00:00,2018,June,20,Wednesday,7,41,Flinders La-Swanston St (West),1316
1409816,2268755,2018-06-20T07:00:00,2018,June,20,Wednesday,7,46,Pelham St (S),62
1409817,2268756,2018-06-20T07:00:00,2018,June,20,Wednesday,7,47,Melbourne Central-Elizabeth St (East),494
1409818,2268757,2018-06-20T07:00:00,2018,June,20,Wednesday,7,48,QVM-Queen St (East),110
1409819,2268758,2018-06-20T07:00:00,2018,June,20,Wednesday,7,49,QVM-Therry St (South),61
1409820,2268759,2018-06-20T07:00:00,2018,June,20,Wednesday,7,50,Faraday St-Lygon St (West),76
1409822,2268760,2018-06-20T07:00:00,2018,June,20,Wednesday,7,51,QVM-Franklin St (North),61
1409823,2268761,2018-06-20T07:00:00,2018,June,20,Wednesday,7,52,Elizabeth St-Lonsdale St (South),160
1409824,2268762,2018-06-20T08:00:00,2018,June,20,Wednesday,8,4,Town Hall (West),932
1409825,2268763,2018-06-20T08:00:00,2018,June,20,Wednesday,8,17,Collins Place (South),1918
1409826,2268764,2018-06-20T08:00:00,2018,June,20,Wednesday,8,18,Collins Place (North),1442
1409827,2268765,2018-06-20T08:00:00,2018,June,20,Wednesday,8,53,Collins St (North),936
1409828,2268766,2018-06-20T08:00:00,2018,June,20,Wednesday,8,2,Bourke Street Mall (South),637
1409829,2268767,2018-06-20T08:00:00,2018,June,20,Wednesday,8,1,Bourke Street Mall (North),916
1409830,2268768,2018-06-20T08:00:00,2018,June,20,Wednesday,8,3,Melbourne Central,667
1409831,2268769,2018-06-20T08:00:00,2018,June,20,Wednesday,8,15,State Library,670
1409833,2268770,2018-06-20T08:00:00,2018,June,20,Wednesday,8,9,Southern Cross Station,4095
1409834,2268771,2018-06-20T08:00:00,2018,June,20,Wednesday,8,10,Victoria Point,666
1409835,2268772,2018-06-20T08:00:00,2018,June,20,Wednesday,8,12,New Quay,288
1409836,2268773,2018-06-20T08:00:00,2018,June,20,Wednesday,8,11,Waterfront City,109
1409837,2268774,2018-06-20T08:00:00,2018,June,20,Wednesday,8,8,Webb Bridge,481
1409838,2268775,2018-06-20T08:00:00,2018,June,20,Wednesday,8,7,Birrarung Marr,564
1409839,2268776,2018-06-20T08:00:00,2018,June,20,Wednesday,8,5,Princes Bridge,2035
1409840,2268777,2018-06-20T08:00:00,2018,June,20,Wednesday,8,6,Flinders Street Station Underpass,3765
1409841,2268778,2018-06-20T08:00:00,2018,June,20,Wednesday,8,26,QV Market-Elizabeth St (West),449
1409842,2268779,2018-06-20T08:00:00,2018,June,20,Wednesday,8,24,Spencer St-Collins St (North),4401
1409844,2268780,2018-06-20T08:00:00,2018,June,20,Wednesday,8,23,Spencer St-Collins St (South),1341
1409845,2268781,2018-06-20T08:00:00,2018,June,20,Wednesday,8,25,Melbourne Convention Exhibition Centre,1023
1409846,2268782,2018-06-20T08:00:00,2018,June,20,Wednesday,8,21,Bourke St-Russell St (West),374
1409847,2268783,2018-06-20T08:00:00,2018,June,20,Wednesday,8,20,Chinatown-Lt Bourke St (South),133
1409848,2268784,2018-06-20T08:00:00,2018,June,20,Wednesday,8,19,Chinatown-Swanston St (North),165
1409849,2268785,2018-06-20T08:00:00,2018,June,20,Wednesday,8,22,Flinders St-Elizabeth St (East),2553
1409850,2268786,2018-06-20T08:00:00,2018,June,20,Wednesday,8,27,QV Market-Peel St,189
1409851,2268787,2018-06-20T08:00:00,2018,June,20,Wednesday,8,28,The Arts Centre,1809
1409852,2268788,2018-06-20T08:00:00,2018,June,20,Wednesday,8,31,Lygon St (West),135
1409853,2268789,2018-06-20T08:00:00,2018,June,20,Wednesday,8,30,Lonsdale St (South),384
1409855,2268790,2018-06-20T08:00:00,2018,June,20,Wednesday,8,33,Flinders St-Spring St (West),632
1409856,2268791,2018-06-20T08:00:00,2018,June,20,Wednesday,8,34,Flinders St-Spark La,267
1409857,2268792,2018-06-20T08:00:00,2018,June,20,Wednesday,8,39,Alfred Place,780
1409858,2268793,2018-06-20T08:00:00,2018,June,20,Wednesday,8,37,Lygon St (East),107
1409859,2268794,2018-06-20T08:00:00,2018,June,20,Wednesday,8,40,Lonsdale St-Spring St (West),855
1409860,2268795,2018-06-20T08:00:00,2018,June,20,Wednesday,8,36,Queen St (West),808
1409861,2268796,2018-06-20T08:00:00,2018,June,20,Wednesday,8,29,St Kilda Rd-Alexandra Gardens,493
1409862,2268797,2018-06-20T08:00:00,2018,June,20,Wednesday,8,42,Grattan St-Swanston St (West),268
1409863,2268798,2018-06-20T08:00:00,2018,June,20,Wednesday,8,43,Monash Rd-Swanston St (West),343
1409864,2268799,2018-06-20T08:00:00,2018,June,20,Wednesday,8,44,Tin Alley-Swanston St (West),206
1409867,2268800,2018-06-20T08:00:00,2018,June,20,Wednesday,8,35,Southbank,3277
1409868,2268801,2018-06-20T08:00:00,2018,June,20,Wednesday,8,45,Little Collins St-Swanston St (East),934
1409869,2268802,2018-06-20T08:00:00,2018,June,20,Wednesday,8,41,Flinders La-Swanston St (West),2404
1409870,2268803,2018-06-20T08:00:00,2018,June,20,Wednesday,8,46,Pelham St (S),243
1409871,2268804,2018-06-20T08:00:00,2018,June,20,Wednesday,8,47,Melbourne Central-Elizabeth St (East),1198
1409872,2268805,2018-06-20T08:00:00,2018,June,20,Wednesday,8,48,QVM-Queen St (East),236
1409873,2268806,2018-06-20T08:00:00,2018,June,20,Wednesday,8,49,QVM-Therry St (South),141
1409874,2268807,2018-06-20T08:00:00,2018,June,20,Wednesday,8,50,Faraday St-Lygon St (West),135
1409875,2268808,2018-06-20T08:00:00,2018,June,20,Wednesday,8,51,QVM-Franklin St (North),101
1409876,2268809,2018-06-20T08:00:00,2018,June,20,Wednesday,8,52,Elizabeth St-Lonsdale St (South),668
1409878,2268810,2018-06-20T09:00:00,2018,June,20,Wednesday,9,4,Town Hall (West),1091
1409879,2268811,2018-06-20T09:00:00,2018,June,20,Wednesday,9,17,Collins Place (South),1188
1409880,2268812,2018-06-20T09:00:00,2018,June,20,Wednesday,9,18,Collins Place (North),779
1409881,2268813,2018-06-20T09:00:00,2018,June,20,Wednesday,9,53,Collins St (North),971
1409882,2268814,2018-06-20T09:00:00,2018,June,20,Wednesday,9,2,Bourke Street Mall (South),665
1409883,2268815,2018-06-20T09:00:00,2018,June,20,Wednesday,9,1,Bourke Street Mall (North),970
1409884,2268816,2018-06-20T09:00:00,2018,June,20,Wednesday,9,3,Melbourne Central,673
1409885,2268817,2018-06-20T09:00:00,2018,June,20,Wednesday,9,15,State Library,717
1409886,2268818,2018-06-20T09:00:00,2018,June,20,Wednesday,9,9,Southern Cross Station,2378
1409887,2268819,2018-06-20T09:00:00,2018,June,20,Wednesday,9,10,Victoria Point,403
1409889,2268820,2018-06-20T09:00:00,2018,June,20,Wednesday,9,12,New Quay,181
1409890,2268821,2018-06-20T09:00:00,2018,June,20,Wednesday,9,11,Waterfront City,54
1409891,2268822,2018-06-20T09:00:00,2018,June,20,Wednesday,9,8,Webb Bridge,226
1409892,2268823,2018-06-20T09:00:00,2018,June,20,Wednesday,9,7,Birrarung Marr,294
1409893,2268824,2018-06-20T09:00:00,2018,June,20,Wednesday,9,5,Princes Bridge,1287
1409894,2268825,2018-06-20T09:00:00,2018,June,20,Wednesday,9,6,Flinders Street Station Underpass,2074
1409895,2268826,2018-06-20T09:00:00,2018,June,20,Wednesday,9,26,QV Market-Elizabeth St (West),384
1409896,2268827,2018-06-20T09:00:00,2018,June,20,Wednesday,9,24,Spencer St-Collins St (North),2725
1409897,2268828,2018-06-20T09:00:00,2018,June,20,Wednesday,9,23,Spencer St-Collins St (South),918
1409898,2268829,2018-06-20T09:00:00,2018,June,20,Wednesday,9,25,Melbourne Convention Exhibition Centre,503
1409900,2268830,2018-06-20T09:00:00,2018,June,20,Wednesday,9,21,Bourke St-Russell St (West),345
1409901,2268831,2018-06-20T09:00:00,2018,June,20,Wednesday,9,20,Chinatown-Lt Bourke St (South),200
1409902,2268832,2018-06-20T09:00:00,2018,June,20,Wednesday,9,19,Chinatown-Swanston St (North),181
1409903,2268833,2018-06-20T09:00:00,2018,June,20,Wednesday,9,22,Flinders St-Elizabeth St (East),1854
1409904,2268834,2018-06-20T09:00:00,2018,June,20,Wednesday,9,27,QV Market-Peel St,137
1409905,2268835,2018-06-20T09:00:00,2018,June,20,Wednesday,9,28,The Arts Centre,1213
1409906,2268836,2018-06-20T09:00:00,2018,June,20,Wednesday,9,31,Lygon St (West),131
1409907,2268837,2018-06-20T09:00:00,2018,June,20,Wednesday,9,30,Lonsdale St (South),290
1409908,2268838,2018-06-20T09:00:00,2018,June,20,Wednesday,9,33,Flinders St-Spring St (West),430
1409909,2268839,2018-06-20T09:00:00,2018,June,20,Wednesday,9,34,Flinders St-Spark La,253
1409911,2268840,2018-06-20T09:00:00,2018,June,20,Wednesday,9,39,Alfred Place,678
1409912,2268841,2018-06-20T09:00:00,2018,June,20,Wednesday,9,37,Lygon St (East),95
1409913,2268842,2018-06-20T09:00:00,2018,June,20,Wednesday,9,40,Lonsdale St-Spring St (West),665
1409914,2268843,2018-06-20T09:00:00,2018,June,20,Wednesday,9,36,Queen St (West),551
1409915,2268844,2018-06-20T09:00:00,2018,June,20,Wednesday,9,29,St Kilda Rd-Alexandra Gardens,301
1409916,2268845,2018-06-20T09:00:00,2018,June,20,Wednesday,9,42,Grattan St-Swanston St (West),344
1409917,2268846,2018-06-20T09:00:00,2018,June,20,Wednesday,9,43,Monash Rd-Swanston St (West),266
1409918,2268847,2018-06-20T09:00:00,2018,June,20,Wednesday,9,44,Tin Alley-Swanston St (West),116
1409919,2268848,2018-06-20T09:00:00,2018,June,20,Wednesday,9,35,Southbank,1931
1409920,2268849,2018-06-20T09:00:00,2018,June,20,Wednesday,9,45,Little Collins St-Swanston St (East),763
1409922,2268850,2018-06-20T09:00:00,2018,June,20,Wednesday,9,41,Flinders La-Swanston St (West),1888
1409923,2268851,2018-06-20T09:00:00,2018,June,20,Wednesday,9,46,Pelham St (S),216
1409924,2268852,2018-06-20T09:00:00,2018,June,20,Wednesday,9,47,Melbourne Central-Elizabeth St (East),957
